EAN	COD. INVENTARIO	COD. COMERCIAL	DESCRIPCION	EAN	EMPRESA	MARCA	MERCADO	NEGOCIO	CATEGORIA CALIDAD	TIPO FABRICACION	TIPO MERCADO
07796962570707	WZONPB1070	94WZONPB1070	MEN'S ACTIVATE PLUS SHORTS ZINC BURST S	07796962570707	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570714	WZONPB1071	94WZONPB1071	MEN'S ACTIVATE PLUS SHORTS ZINC BURST M	07796962570714	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570721	WZONPB1072	94WZONPB1072	MEN'S ACTIVATE PLUS SHORTS ZINC BURST L	07796962570721	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570738	WZONPB1073	94WZONPB1073	MEN'S ACTIVATE PLUS SHORTS ZINC BURST XL	07796962570738	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570745	WZONPB1074	94WZONPB1074	MEN'S ACTIVATE PLUS TOP ZINC BURST XS	07796962570745	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570752	WZONPB1075	94WZONPB1075	MEN'S ACTIVATE PLUS TOP ZINC BURST S	07796962570752	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570769	WZONPB1076	94WZONPB1076	MEN'S ACTIVATE PLUS TOP ZINC BURST M	07796962570769	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570776	WZONPB1077	94WZONPB1077	MEN'S ACTIVATE PLUS TOP ZINC BURST L	07796962570776	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570783	WZONPB1078	94WZONPB1078	MEN'S ACTIVATE PLUS TOP ZINC BURST XL	07796962570783	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570837	WZONPB1083	94WZONPB1083	WOMEN'S ACTIVATE PLUS TOP SWEET SPEED XS	07796962570837	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570844	WZONPB1084	94WZONPB1084	WOMEN'S ACTIVATE PLUS TOP SWEET SPEED S	07796962570844	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570851	WZONPB1085	94WZONPB1085	WOMEN'S ACTIVATE PLUS TOP SWEET SPEED M	07796962570851	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570868	WZONPB1086	94WZONPB1086	WOMEN'S ACTIVATE PLUS TOP SWEET SPEED L	07796962570868	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561019	WZONPB1101	94WZONPB1101	WOMEN'S' LAVA TRISUIT XS	07796962561019	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561026	WZONPB1102	94WZONPB1102	WOMEN'S' LAVA TRISUIT S	07796962561026	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561033	WZONPB1103	94WZONPB1103	WOMEN'S' LAVA TRISUIT M	07796962561033	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561040	WZONPB1104	94WZONPB1104	WOMEN'S' LAVA TRISUIT L	07796962561040	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570011	WZONPR1001	94WZONPR1001	MENS VANQUISH MT BLACK/GREY/RED WETSUIT	07796962570011	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570028	WZONPR1002	94WZONPR1002	MENS ASPIRE ST BLACK/RED WETSUIT	07796962570028	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570035	WZONPR1003	94WZONPR1003	MENS ASPIRE M BLACK/RED WETSUIT	07796962570035	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570042	WZONPR1004	94WZONPR1004	MENS ASPIRE MT BLACK/RED WETSUIT	07796962570042	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570059	WZONPR1005	94WZONPR1005	MENS ASPIRE ML BLACK/RED WETSUIT	07796962570059	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570066	WZONPR1006	94WZONPR1006	MENS ASPIRE XL BLACK/RED WETSUIT	07796962570066	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570073	WZONPR1007	94WZONPR1007	WOMEN´S ASPIRE- ST	07796962570073	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570080	WZONPR1008	94WZONPR1008	MEN'S VISION ST	07796962570080	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570097	WZONPR1009	94WZONPR1009	MEN'S ADVANCE SM	07796962570097	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570103	WZONPR1010	94WZONPR1010	WOMEN'S VISION XS	07796962570103	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570110	WZONPR1011	94WZONPR1011	WOMEN'S VISION S	07796962570110	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570127	WZONPR1012	94WZONPR1012	WOMEN'S VISION ST	07796962570127	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570134	WZONPR1013	94WZONPR1013	WOMEN'S VISION M	07796962570134	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570141	WZONPR1014	94WZONPR1014	WOMEN'S VISION L	07796962570141	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570158	WZONPR1015	94WZONPR1015	WOMEN'S ADVANCE ST	07796962570158	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570165	WZONPR1016	94WZONPR1016	MEN'S SLEEVELESS VISION S	07796962570165	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570172	WZONPR1017	94WZONPR1017	MEN'S SLEEVELESS VISION SM	07796962570172	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570189	WZONPR1018	94WZONPR1018	MEN'S SLEEVELESS VISION M	07796962570189	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570196	WZONPR1019	94WZONPR1019	MEN'S SLEEVELESS VISION MT	07796962570196	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570202	WZONPR1020	94WZONPR1020	MEN'S SLEEVELESS VISION ML	07796962570202	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570219	WZONPR1021	94WZONPR1021	MEN'S SLEEVELESS VISION L	07796962570219	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570226	WZONPR1022	94WZONPR1022	WOMEN'S SLEEVELESS VISION XS	07796962570226	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570233	WZONPR1023	94WZONPR1023	WOMEN'S SLEEVELESS VISION S	07796962570233	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570240	WZONPR1024	94WZONPR1024	WOMEN'S SLEEVELESS VISION ST	07796962570240	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570257	WZONPR1025	94WZONPR1025	WOMEN'S SLEEVELESS VISION M	07796962570257	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570264	WZONPR1026	94WZONPR1026	WOMEN'S SLEEVELESS VISION L	07796962570264	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570271	WZONPR1027	94WZONPR1027	MEN'S VANQUISH ST	07796962570271	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570288	WZONPR1028	94WZONPR1028	MEN'S VANQUISH MT	07796962570288	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570295	WZONPR1029	94WZONPR1029	MEN'S ASPIRE SM	07796962570295	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570301	WZONPR1030	94WZONPR1030	MEN'S VISION S	07796962570301	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570318	WZONPR1031	94WZONPR1031	MEN'S VISION MT	07796962570318	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570325	WZONPR1032	94WZONPR1032	MEN'S VISION XL	07796962570325	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570332	WZONPR1033	94WZONPR1033	WOMEN'S VANQUISH XS	07796962570332	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570349	WZONPR1034	94WZONPR1034	WOMEN'S VANQUISH S	07796962570349	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570356	WZONPR1035	94WZONPR1035	WOMEN'S VANQUISH ST	07796962570356	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570363	WZONPR1036	94WZONPR1036	WOMEN'S VANQUISH M	07796962570363	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570370	WZONPR1037	94WZONPR1037	WOMEN'S VANQUISH L	07796962570370	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570387	WZONPR1038	94WZONPR1038	WOMEN'S ASPIRE XS	07796962570387	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570394	WZONPR1039	94WZONPR1039	WOMEN'S ASPIRE ST	07796962570394	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570400	WZONPR1040	94WZONPR1040	WOMEN'S VISION XS	07796962570400	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570417	WZONPR1041	94WZONPR1041	WOMEN'S VISION S	07796962570417	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570424	WZONPR1042	94WZONPR1042	WOMEN'S VISION ST	07796962570424	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570431	WZONPR1043	94WZONPR1043	WOMEN'S ADVANCE XS	07796962570431	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570448	WZONPR1044	94WZONPR1044	WOMEN'S ADVANCE S	07796962570448	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570455	WZONPR1045	94WZONPR1045	MENS VICTORY D - S	07796962570455	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570462	WZONPR1046	94WZONPR1046	MENS VICTORY D - SM	07796962570462	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570479	WZONPR1047	94WZONPR1047	MENS VICTORY D - ST	07796962570479	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570486	WZONPR1048	94WZONPR1048	MENS VICTORY D - M	07796962570486	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570493	WZONPR1049	94WZONPR1049	MENS VICTORY D - M	07796962570493	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570509	WZONPR1050	94WZONPR1050	WOMENS VICTORY D - M	07796962570509	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962560005	WZONPR10000	94WZONPR10000	MENS VANQUISH ST BLACK/GREY/RED WETSUIT	07796962560005	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570622	WZONPT1062	94WZONPT1062	WOMEN'S AQUAFLO PLUS SHORTS BLACK/MINT GREEN S	07796962570622	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570639	WZONPT1063	94WZONPT1063	WOMEN'S AQUAFLO PLUS SHORTS BLACK/MINT GREEN M	07796962570639	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570646	WZONPT1064	94WZONPT1064	WOMEN'S AQUAFLO PLUS SHORTS BLACK/MINT GREEN L	07796962570646	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570653	WZONPT1065	94WZONPT1065	WOMEN'S AQUAFLO PLUS SHORTS NAVY/CORAL S	07796962570653	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570790	WZONPT1079	94WZONPT1079	WOMEN'S ACTIVATE PLUS SHORTS SWEET SPEED XS	07796962570790	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570806	WZONPT1080	94WZONPT1080	WOMEN'S ACTIVATE PLUS SHORTS SWEET SPEED S	07796962570806	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570813	WZONPT1081	94WZONPT1081	WOMEN'S ACTIVATE PLUS SHORTS SWEET SPEED M	07796962570813	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570820	WZONPT1082	94WZONPT1082	WOMEN'S ACTIVATE PLUS SHORTS SWEET SPEED L	07796962570820	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570974	WZONPT1097	94WZONPT1097	WOMEN'S LAVA SHORT SLEEVE AERO SUIT XS	07796962570974	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570981	WZONPT1098	94WZONPT1098	WOMEN'S LAVA SHORT SLEEVE AERO SUIT S	07796962570981	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570998	WZONPT1099	94WZONPT1099	WOMEN'S LAVA SHORT SLEEVE AERO SUIT M	07796962570998	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561002	WZONPT1100	94WZONPT1100	WOMEN'S LAVA SHORT SLEEVE AERO SUIT L	07796962561002	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561156	WZONPT1115	94WZONPT1115	WOMEN'S LAVA SHORTS XS	07796962561156	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561163	WZONPT1116	94WZONPT1116	WOMEN'S LAVA SHORTS S	07796962561163	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561170	WZONPT1117	94WZONPT1117	WOMEN'S LAVA SHORTS L	07796962561170	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561187	WZONPT1118	94WZONPT1118	WOMEN'S LAVA TOP XS	07796962561187	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561194	WZONPT1119	94WZONPT1119	WOMEN'S LAVA TOP S	07796962561194	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561200	WZONPT1120	94WZONPT1120	WOMEN'S LAVA TOP M	07796962561200	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561217	WZONPT1121	94WZONPT1121	WOMEN'S LAVA TOP L	07796962561217	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570608	WZONPW1060	94WZONPW1060	MEN'S AQUAFLO PLUS SHORTS BLACK/RED S	07796962570608	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570875	WZONPW1087	94WZONPW1087	MEN'S LAVA SHORT SLEEVE AERO TRISUIT XS	07796962570875	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570882	WZONPW1088	94WZONPW1088	MEN'S LAVA SHORT SLEEVE AERO TRISUIT S	07796962570882	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570899	WZONPW1089	94WZONPW1089	MEN'S LAVA SHORT SLEEVE AERO TRISUIT M	07796962570899	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570905	WZONPW1090	94WZONPW1090	MEN'S LAVA SHORT SLEEVE AERO TRISUIT L	07796962570905	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570912	WZONPW1091	94WZONPW1091	MEN'S LAVA SHORT SLEEVE AERO TRISUIT XL	07796962570912	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570929	WZONPW1092	94WZONPW1092	MEN'S LAVA TRISUIT XS	07796962570929	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570936	WZONPW1093	94WZONPW1093	MEN'S LAVA TRISUIT S	07796962570936	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570943	WZONPW1094	94WZONPW1094	MEN'S LAVA TRISUIT M	07796962570943	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570950	WZONPW1095	94WZONPW1095	MEN'S LAVA TRISUIT L	07796962570950	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962570967	WZONPW1096	94WZONPW1096	MEN'S LAVA TRISUIT XL	07796962570967	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561057	WZONPW1105	94WZONPW1105	MEN'S LAVA SHORTS XS	07796962561057	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561064	WZONPW1106	94WZONPW1106	MEN'S LAVA SHORTS S	07796962561064	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561071	WZONPW1107	94WZONPW1107	MEN'S LAVA SHORTS M	07796962561071	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561088	WZONPW1108	94WZONPW1108	MEN'S LAVA SHORTS L	07796962561088	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561095	WZONPW1109	94WZONPW1109	MEN'S LAVA SHORTS XL	07796962561095	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561101	WZONPW1110	94WZONPW1110	MEN'S LAVA TOP XS	07796962561101	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561118	WZONPW1111	94WZONPW1111	MEN'S LAVA TOP S	07796962561118	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561125	WZONPW1112	94WZONPW1112	MEN'S LAVA TOP M	07796962561125	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561132	WZONPW1113	94WZONPW1113	MEN'S LAVA TOP L	07796962561132	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561149	WZONPW1114	94WZONPW1114	MEN'S LAVA TOP XL	07796962561149	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561224	WZONPW1122	94WZONPW1122	MEN'S JAMMERS MF X	07796962561224	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561231	WZONPW1123	94WZONPW1123	MEN'S JAMMERS MF X	07796962561231	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561248	WZONPW1124	94WZONPW1124	MEN'S JAMMERS MF X	07796962561248	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561255	WZONPW1125	94WZONPW1125	MEN'S JAMMERS MF X	07796962561255	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561262	WZONPW1126	94WZONPW1126	MEN'S JAMMERS MF X	07796962561262	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561279	WZONPW1127	94WZONPW1127	MEN'S JAMMERS MF X	07796962561279	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561286	WZONPW1128	94WZONPW1128	MEN'S JAMMERS COSMIC 32	07796962561286	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561293	WZONPW1129	94WZONPW1129	MEN'S JAMMERS COSMIC 34	07796962561293	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561309	WZONPW1130	94WZONPW1130	MEN'S JAMMERS COSMIC 36	07796962561309	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561316	WZONPW1131	94WZONPW1131	MEN'S JAMMERS PRISM 28	07796962561316	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962561323	WZONPW1132	94WZONPW1132	MEN'S JAMMERS PRISM 40	07796962561323	NEW SAN S.A.	ZONE 3	RETAIL	FITNESS	PRIMERA	CBU	PROPIA
07796962900153	X15	94X15F	SIST. ALTAVOCES  5.1 MICROLAB	07796962900153	NEW SAN S.A.	MICROLAB	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
06945198851215	X23	94X23F	HOME THEATRE 5.1 99W  MICROLAB	06945198851215	NEW SAN S.A.	MICROLAB	RETAIL	AUDIO PESADO	PRIMERA	CBU	SA
-	X509JA-BR170T	94X509JA-BR170T	Notebook Asus X509JA-BR170T INTEL I3-1005G1/ 1TB / 4 / 15.6' / HD Intel HD Win 10	-	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04718017669115	X509JABR170T	94X509JABR170T	Notebook Asus X509JA-BR170T 15.6" / Core i3 / 4 GB / 1 TB	04718017669115	PILISAR S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
-	X509MA-BR005T	94X509MA-BR005T	Notebook Asus X509MA-BR005T INTEL N4000 / 500GB / 4 / 15.6' / HD Intel HD Win 10	-	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04718017773607	X509MA-BR258T	94X509MA-BR258T	Notebook Asus X509MA-BR258T INTEL N4020 / 500GB / 4 / 15.6' / HD Intel HD Win 10	04718017773607	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04718017673488	X509MABR005T	94X509MABR005T	Notebook Asus X509MA-BR005T 15.6" / N4000 / 4GB / 500 GB	04718017673488	PILISAR S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
-	X509MABR258T	94X509MABR258T	Notebook Asus X509MA-BR258T 15.6" / N4020 / 4GB / 500 GB	-	PILISAR S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04718017816366	X512JA-BR382T	94X512JA-BR382T	Notebook Asus X512JA-BR382T 15.6" / Intel Core i3 - 1005G1 / 4GB / 1TB HDD / Win10	04718017816366	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04718017816342	X512JA-BR383T	94X512JA-BR383T	Notebook Asus X512JA-BR383T / 15.6" / Core i5-1035G1 / 8GB / 1TB HDD / Win10	04718017816342	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04718017954341	X512JABQ930T	94X512JABQ930T	Notebook Asus 15.6" / Core i7 / 8GB / 1 TB / Win10	04718017954341	PILISAR S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
-	X512JABR382T	94X512JABR382T	Notebook Asus 15.6" / Core i3 / 4GB / 1 GB / Win10	-	PILISAR S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
-	X512JABR383T	94X512JABR383T	Notebook Asus 15.6" / Core i5 / 8 GB / 1TB / Win10	-	PILISAR S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04718017912518	X513EAEJ236T	94X513EAEJ236T	Notebook Asus 15.6" / Core i7 / 4 GB / 512 GB	04718017912518	PILISAR S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04711081100928	X515EA-BQ085T	94X515EA-BQ085T	Notebook Asus X515EA-BQ085T FHD 15,6" / Core i3-1115G4 / 4G / 256GB SSD / Win10	04711081100928	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04711081096900	X515EA-BQ257T	94X515EA-BQ257T	Notebook Asus X515EA-BQ257T FHD 15,6" / Core i7-1165G7 / 8G / 512GB SSD Win10	04711081096900	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
04711081096917	X515EA-BQ259T	94X515EA-BQ259T	Notebook Asus X515EA-BQ259T FHD 15,6" / Core i5-1135G7 / 8G / 256GB SSD / Win10	04711081096917	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CBU	SA
-	X515EA-BR035T	91X515EA-BR035T	Notebook Asus X515EA-BR035T / 15.6" / Core i3-1115G4 / 4GB / 256GB SSD / HD / Win10	-	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CKD-PBA	SA
04711081342595	X515EA-BR1324T	91X515EA-BR1324T	Notebook Asus X515EA-BR1324T / 15.6" HD/ Core i3-1115G4 / 4GB / 256GB SSD / Win10	04711081342595	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CKD-PBA	SA
04711081472827	X515EA-BR1751W	91X515EA-BR1751W	Notebook Asus X515EA-BR1751W / 15.6" / Core i3-1115G4 / 4GB / 256GB SSD / HD / Win11	04711081472827	NEW SAN S.A.	ASUS	RETAIL	COMPUTADORAS	PRIMERA	CKD-PBA	SA
